title,date,startAt,endAt,description,executionMode,projects,lifeArea
-/-,2025-08-12,02:30,02:45,,SELF,Сон и восстановление,Уход за собой
-/-,2025-08-12,02:45,03:00,,SELF,Сон и восстановление,Уход за собой
Помогаю брату строить дом,2025-08-12,03:00,03:15,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,03:15,03:30,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,03:30,03:45,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,03:45,04:00,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,04:00,04:15,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,04:15,04:30,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,04:30,04:45,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,04:45,05:00,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,05:00,05:15,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,05:15,05:30,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,05:30,05:45,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,05:45,06:00,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,06:00,06:15,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,06:15,06:30,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,06:30,06:45,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,06:45,07:00,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,07:00,07:15,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,07:15,07:30,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,07:30,07:45,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,07:45,08:00,,SELF,Бытовые дела,Уход за собой
Помогаю брату строить дом,2025-08-12,08:00,08:15,,SELF,Бытовые дела,Уход за собой
Отдых,2025-08-12,08:15,08:30,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,08:30,08:45,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,08:45,09:00,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,09:00,09:15,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,09:15,09:30,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,09:30,09:45,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,09:45,10:00,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,10:00,10:15,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,10:15,10:30,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,10:30,10:45,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,10:45,11:00,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,11:00,11:15,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,11:15,11:30,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,11:30,11:45,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,11:45,12:00,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,12:00,12:15,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,12:15,12:30,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,12:30,12:45,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,12:45,13:00,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,13:00,13:15,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,13:15,13:30,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,13:30,13:45,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,13:45,14:00,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,14:00,14:15,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,14:15,14:30,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,14:30,14:45,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,14:45,15:00,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-08-12,15:00,15:15,,SELF,Отдых и развлечения,Уход за собой
Сон,2025-08-12,15:15,15:30,,SELF,Сон и восстановление,Уход за собой
Сон,2025-08-12,15:30,15:45,,SELF,Сон и восстановление,Уход за собой
Сон,2025-08-12,15:45,16:00,,SELF,Сон и восстановление,Уход за собой
Сон,2025-08-12,16:00,16:15,,SELF,Сон и восстановление,Уход за собой
Сон,2025-08-12,16:15,16:30,,SELF,Сон и восстановление,Уход за собой
Сон,2025-08-12,16:30,16:45,,SELF,Сон и восстановление,Уход за собой
Сон,2025-08-12,16:45,17:00,,SELF,Сон и восстановление,Уход за собой
Сон,2025-08-12,17:00,17:15,,SELF,Сон и восстановление,Уход за собой
Сон,2025-08-13,01:00,01:15,,SELF,Сон и восстановление,Уход за собой
-/-,2025-08-13,01:15,01:30,,SELF,Сон и восстановление,Уход за собой
-/-,2025-08-13,01:30,01:45,,SELF,Сон и восстановление,Уход за собой
Подъём,2025-08-13,01:45,02:00,,SELF,Сон и восстановление,Уход за собой
-/-,2025-08-13,02:00,02:15,,SELF,Сон и восстановление,Уход за собой
-/-,2025-08-13,02:15,02:30,,SELF,Сон и восстановление,Уход за собой
Планирование,2025-08-13,02:30,02:45,,SELF,Планирование и рефлексия,Мощное творчество
AI.WOLF,2025-08-13,02:45,03:00,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,03:00,03:15,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,03:15,03:30,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,03:30,03:45,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,03:45,04:00,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,04:00,04:15,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,04:15,04:30,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,04:30,04:45,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,04:45,05:00,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,05:00,05:15,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,05:15,05:30,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,05:30,05:45,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,05:45,06:00,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,06:00,06:15,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,06:15,06:30,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,06:30,06:45,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,06:45,07:00,,SELF,Разработка WOLF,Мощное творчество
AI.WOLF,2025-08-13,07:00,07:15,,SELF,Разработка WOLF,Мощное творчество
в дороге,2025-08-13,09:00,09:15,,SELF,Бытовые дела,Уход за собой
-/-,2025-08-13,09:15,09:30,,SELF,Сон и восстановление,Уход за собой
-/-,2025-08-13,09:30,09:45,,SELF,Сон и восстановление,Уход за собой
-/-,2025-08-13,09:45,10:00,,SELF,Сон и восстановление,Уход за собой
Занятия Экстрим-вокал,2025-08-13,10:00,10:15,,SELF,Обучение профессии музыкант,Мощное творчество
-/-,2025-08-13,10:15,10:30,,SELF,Сон и восстановление,Уход за собой
-/-,2025-08-13,10:30,10:45,,SELF,Сон и восстановление,Уход за собой
-/-,2025-08-13,10:45,11:00,,SELF,Сон и восстановление,Уход за собой
в дороге,2025-08-13,11:00,11:15,,SELF,Бытовые дела,Уход за собой
-/-,2025-08-13,11:15,11:30,,SELF,Сон и восстановление,Уход за собой
-/-,2025-08-13,11:30,11:45,,SELF,Сон и восстановление,Уход за собой
-/-,2025-08-13,11:45,12:00,,SELF,Сон и восстановление,Уход за собой
Сон,2025-08-14,01:00,01:15,,SELF,Сон и восстановление,Уход за собой
-/-,2025-08-14,01:15,01:30,,SELF,Сон и восстановление,Уход за собой
